dataset,dataset_label,sex,sub_key,sub_label,age_key,age_label,disclosure_min_n,n_initial,n_final,n_removed,issue_type,from_axis,to_axis,from_state,to_state,cell_n,n_minors,n_adults,pct_minors,contains_minors
all,All,Male,F12,F12 (Cannabis),all,All ages,5,11558,11535,23,flow,post1,post2,SUD2+_F1,SUD0_F2+,5,0,5,0,FALSE
all,All,Male,F12,F12 (Cannabis),all,All ages,5,11558,11535,23,flow,post1,post2,SUD2+_F2+,SUD2+_F0,7,3,4,42.9,TRUE
all,All,Male,F12,F12 (Cannabis),18-25,18-25,5,7651,7611,40,flow,pre,index,SUD0_F2+,SUD2+_F2+,9,0,9,0,FALSE
all,All,Male,F12,F12 (Cannabis),18-25,18-25,5,7651,7611,40,flow,index,post1,SUD1_F2+,SUD2+_F1,7,0,7,0,FALSE
all,All,Male,F12,F12 (Cannabis),18-25,18-25,5,7651,7611,40,flow,index,post1,SUD2+_F0,SUD0_F2+,7,0,7,0,FALSE
all,All,Male,F12,F12 (Cannabis),18-25,18-25,5,7651,7611,40,flow,index,post1,SUD2+_F1,SUD0_F2+,7,0,7,0,FALSE
all,All,Male,F12,F12 (Cannabis),18-25,18-25,5,7651,7611,40,flow,index,post1,SUD2+_F1,SUD1_F2+,9,0,9,0,FALSE
all,All,Male,F12,F12 (Cannabis),18-25,18-25,5,7651,7611,40,flow,index,post1,SUD2+_F1,SUD2+_F0,7,0,7,0,FALSE
all,All,Male,F12,F12 (Cannabis),18-25,18-25,5,7651,7611,40,flow,index,post1,SUD2+_F2+,No visit,8,0,8,0,FALSE
all,All,Male,F12,F12 (Cannabis),18-25,18-25,5,7651,7611,40,flow,post1,post2,SUD0_F1,SUD1_F0,8,0,8,0,FALSE
all,All,Male,F12,F12 (Cannabis),18-25,18-25,5,7651,7611,40,flow,post1,post2,SUD0_F1,SUD2+_F2+,9,0,9,0,FALSE
all,All,Male,F12,F12 (Cannabis),18-25,18-25,5,7651,7611,40,flow,post1,post2,SUD0_F2+,SUD1_F1,6,0,6,0,FALSE
all,All,Male,F12,F12 (Cannabis),18-25,18-25,5,7651,7611,40,flow,post1,post2,SUD1_F1,SUD2+_F0,9,0,9,0,FALSE
all,All,Male,F12,F12 (Cannabis),18-25,18-25,5,7651,7611,40,flow,post1,post2,SUD1_F2+,SUD2+_F0,6,0,6,0,FALSE
all,All,Male,F12,F12 (Cannabis),18-25,18-25,5,7651,7611,40,flow,post1,post2,SUD2+_F0,SUD1_F1,7,0,7,0,FALSE
all,All,Male,F12,F12 (Cannabis),18-25,18-25,5,7651,7611,40,flow,post1,post2,SUD2+_F0,SUD1_F2+,6,0,6,0,FALSE
all,All,Male,F12,F12 (Cannabis),18-25,18-25,5,7651,7611,40,flow,post1,post2,SUD2+_F0,SUD2+_F2+,8,0,8,0,FALSE
all,All,Male,F12,F12 (Cannabis),18-25,18-25,5,7651,7611,40,flow,post1,post2,SUD2+_F1,SUD0_F2+,5,0,5,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,index,post1,SUD1_F1,SUD1_F0,7,1,6,14.3,TRUE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,index,post1,SUD1_F2+,SUD1_F1,5,0,5,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,index,post1,SUD2+_F0,SUD0_F2+,6,0,6,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,index,post1,SUD2+_F0,SUD1_F2+,7,2,5,28.6,TRUE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,index,post1,SUD2+_F1,SUD0_F1,8,2,6,25,TRUE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,index,post1,SUD2+_F1,SUD1_F0,6,0,6,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,index,post1,SUD2+_F1,SUD1_F1,5,0,5,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,index,post1,SUD2+_F1,SUD1_F2+,7,2,5,28.6,TRUE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,index,post1,SUD2+_F1,SUD2+_F1,9,1,8,11.1,TRUE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,index,post1,SUD2+_F1,SUD2+_F2+,7,1,6,14.3,TRUE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,post1,post2,No visit,SUD1_F2+,7,2,5,28.6,TRUE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,post1,post2,SUD0_F1,SUD1_F0,7,2,5,28.6,TRUE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,post1,post2,SUD0_F2+,SUD1_F1,7,2,5,28.6,TRUE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,post1,post2,SUD0_F2+,SUD2+_F2+,6,1,5,16.7,TRUE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,post1,post2,SUD1_F0,SUD1_F1,7,0,7,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,post1,post2,SUD1_F0,SUD1_F2+,5,1,4,20,TRUE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,post1,post2,SUD1_F0,SUD2+_F1,6,0,6,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,post1,post2,SUD1_F1,SUD2+_F1,8,0,8,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,post1,post2,SUD1_F2+,SUD1_F1,7,1,6,14.3,TRUE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,post1,post2,SUD2+_F1,SUD0_F1,5,0,5,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,post1,post2,SUD2+_F1,SUD1_F1,7,1,6,14.3,TRUE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,post1,post2,SUD2+_F1,SUD1_F2+,8,0,8,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,post1,post2,SUD2+_F1,SUD2+_F0,9,0,9,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,post1,post2,SUD2+_F1,SUD2+_F1,9,0,9,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,post1,post2,SUD2+_F1,SUD2+_F2+,7,0,7,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,post1,post2,SUD2+_F2+,SUD1_F0,5,0,5,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2213,2131,82,flow,post1,post2,SUD2+_F2+,SUD2+_F1,8,1,7,12.5,TRUE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,pre,index,SUD0_F2+,SUD2+_F0,9,0,9,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,pre,index,SUD0_F2+,SUD2+_F1,8,0,8,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,index,post1,SUD1_F1,SUD1_F0,6,0,6,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,index,post1,SUD1_F2+,SUD1_F1,5,0,5,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,index,post1,SUD2+_F0,SUD0_F1,9,0,9,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,index,post1,SUD2+_F0,SUD0_F2+,6,0,6,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,index,post1,SUD2+_F0,SUD1_F2+,5,0,5,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,index,post1,SUD2+_F1,SUD0_F1,6,0,6,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,index,post1,SUD2+_F1,SUD1_F0,6,0,6,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,index,post1,SUD2+_F1,SUD1_F1,5,0,5,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,index,post1,SUD2+_F1,SUD1_F2+,5,0,5,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,index,post1,SUD2+_F1,SUD2+_F1,8,0,8,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,index,post1,SUD2+_F1,SUD2+_F2+,6,0,6,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,No visit,SUD1_F2+,5,0,5,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,No visit,SUD2+_F1,9,0,9,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,SUD0_F1,SUD1_F0,5,0,5,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,SUD0_F2+,SUD1_F1,5,0,5,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,SUD0_F2+,SUD2+_F2+,5,0,5,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,SUD1_F0,SUD0_F1,9,0,9,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,SUD1_F0,SUD1_F1,7,0,7,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,SUD1_F0,SUD2+_F1,6,0,6,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,SUD1_F1,SUD0_F2+,9,0,9,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,SUD1_F1,SUD2+_F1,8,0,8,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,SUD1_F2+,SUD1_F1,6,0,6,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,SUD2+_F0,SUD2+_F0,9,0,9,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,SUD2+_F1,SUD0_F1,5,0,5,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,SUD2+_F1,SUD1_F0,9,0,9,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,SUD2+_F1,SUD1_F1,6,0,6,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,SUD2+_F1,SUD1_F2+,8,0,8,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,SUD2+_F1,SUD2+_F0,9,0,9,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,SUD2+_F1,SUD2+_F1,9,0,9,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,SUD2+_F1,SUD2+_F2+,7,0,7,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,SUD2+_F2+,SUD1_F0,5,0,5,0,FALSE
all,All,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1818,1738,80,flow,post1,post2,SUD2+_F2+,SUD2+_F1,7,0,7,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,pre,index,SUD0_F1,SUD2+_F1,5,2,3,40,TRUE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,pre,index,SUD0_F2+,SUD2+_F0,7,0,7,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,index,post1,SUD1_F1,SUD2+_F0,6,1,5,16.7,TRUE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,index,post1,SUD1_F2+,No visit,6,0,6,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,index,post1,SUD1_F2+,SUD0_F1,7,1,6,14.3,TRUE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,index,post1,SUD1_F2+,SUD1_F2+,7,2,5,28.6,TRUE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,index,post1,SUD2+_F0,SUD0_F2+,8,1,7,12.5,TRUE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,index,post1,SUD2+_F0,SUD1_F1,8,0,8,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,index,post1,SUD2+_F0,SUD2+_F2+,5,1,4,20,TRUE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,index,post1,SUD2+_F1,No visit,9,2,7,22.2,TRUE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,index,post1,SUD2+_F1,SUD0_F1,5,2,3,40,TRUE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,index,post1,SUD2+_F1,SUD2+_F1,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,No visit,SUD0_F2+,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,No visit,SUD1_F2+,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD0_F1,SUD0_F2+,6,0,6,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD0_F1,SUD1_F0,9,0,9,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD0_F1,SUD1_F2+,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD0_F2+,SUD1_F2+,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD1_F0,SUD1_F1,7,0,7,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD1_F0,SUD2+_F0,9,0,9,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD1_F0,SUD2+_F1,9,0,9,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD1_F1,SUD0_F1,8,0,8,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD1_F1,SUD0_F2+,6,2,4,33.3,TRUE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD1_F1,SUD1_F0,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD1_F1,SUD1_F2+,9,0,9,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD1_F1,SUD2+_F2+,5,1,4,20,TRUE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD1_F2+,SUD0_F1,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD1_F2+,SUD1_F2+,6,0,6,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD2+_F0,SUD1_F1,7,1,6,14.3,TRUE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD2+_F0,SUD2+_F1,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD2+_F1,SUD0_F1,5,1,4,20,TRUE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD2+_F1,SUD0_F2+,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD2+_F1,SUD2+_F2+,6,0,6,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD2+_F2+,SUD0_F1,6,0,6,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD2+_F2+,SUD0_F2+,8,0,8,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD2+_F2+,SUD2+_F1,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),all,All ages,5,1642,1535,107,flow,post1,post2,SUD2+_F2+,SUD2+_F2+,8,0,8,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,pre,index,SUD0_F2+,SUD2+_F0,6,0,6,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,index,post1,SUD1_F1,SUD2+_F0,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,index,post1,SUD1_F2+,No visit,6,0,6,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,index,post1,SUD1_F2+,SUD0_F1,6,0,6,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,index,post1,SUD1_F2+,SUD1_F2+,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,index,post1,SUD2+_F0,SUD0_F2+,7,0,7,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,index,post1,SUD2+_F0,SUD1_F1,6,0,6,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,index,post1,SUD2+_F1,No visit,6,0,6,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,index,post1,SUD2+_F1,SUD2+_F1,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,No visit,SUD0_F2+,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,No visit,SUD1_F2+,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD0_F1,SUD0_F2+,6,0,6,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD0_F1,SUD1_F0,9,0,9,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD0_F1,SUD1_F2+,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD0_F2+,SUD1_F2+,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD1_F0,SUD0_F1,7,0,7,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD1_F0,SUD1_F1,7,0,7,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD1_F0,SUD2+_F0,9,0,9,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD1_F0,SUD2+_F1,9,0,9,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD1_F1,SUD0_F1,8,0,8,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD1_F1,SUD1_F0,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD1_F1,SUD1_F2+,9,0,9,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD1_F2+,SUD0_F1,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD1_F2+,SUD1_F2+,6,0,6,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD2+_F0,SUD1_F1,6,0,6,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD2+_F0,SUD2+_F1,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD2+_F1,SUD0_F2+,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD2+_F1,SUD1_F1,9,0,9,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD2+_F1,SUD2+_F2+,6,0,6,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD2+_F2+,No visit,9,0,9,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD2+_F2+,SUD0_F1,6,0,6,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD2+_F2+,SUD0_F2+,7,0,7,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD2+_F2+,SUD2+_F1,5,0,5,0,FALSE
all,All,Male,F15,F15 (Other stimulants),18-25,18-25,5,1418,1299,119,flow,post1,post2,SUD2+_F2+,SUD2+_F2+,7,0,7,0,FALSE
all,All,Male,F17,F17 (Tobacco),all,All ages,5,1588,1491,97,stratum,NA,index,NA,SUD1_F2+,5,1,4,20,TRUE
all,All,Male,F17,F17 (Tobacco),all,All ages,5,1588,1491,97,stratum,NA,post1,NA,SUD2+_F0,6,1,5,16.7,TRUE
all,All,Male,F17,F17 (Tobacco),all,All ages,5,1588,1491,97,flow,pre,index,SUD0_F2+,SUD1_F2+,5,1,4,20,TRUE
all,All,Male,F17,F17 (Tobacco),all,All ages,5,1588,1491,97,flow,index,post1,SUD1_F0,SUD2+_F0,6,1,5,16.7,TRUE
all,All,Male,F17,F17 (Tobacco),all,All ages,5,1588,1491,97,flow,index,post1,SUD1_F1,SUD1_F2+,8,0,8,0,FALSE
all,All,Male,F17,F17 (Tobacco),all,All ages,5,1588,1491,97,flow,index,post1,SUD1_F2+,SUD0_F2+,5,1,4,20,TRUE
all,All,Male,F17,F17 (Tobacco),all,All ages,5,1588,1491,97,flow,post1,post2,SUD0_F1,SUD0_F2+,9,1,8,11.1,TRUE
all,All,Male,F17,F17 (Tobacco),all,All ages,5,1588,1491,97,flow,post1,post2,SUD0_F2+,SUD0_F1,7,1,6,14.3,TRUE
all,All,Male,F17,F17 (Tobacco),all,All ages,5,1588,1491,97,flow,post1,post2,SUD1_F0,SUD0_F2+,5,1,4,20,TRUE
all,All,Male,F17,F17 (Tobacco),all,All ages,5,1588,1491,97,flow,post1,post2,SUD1_F2+,No visit,6,0,6,0,FALSE
all,All,Male,F17,F17 (Tobacco),all,All ages,5,1588,1491,97,flow,post1,post2,SUD1_F2+,SUD0_F1,5,0,5,0,FALSE
all,All,Male,F17,F17 (Tobacco),all,All ages,5,1588,1491,97,flow,post1,post2,SUD1_F2+,SUD0_F2+,7,1,6,14.3,TRUE
all,All,Male,F17,F17 (Tobacco),all,All ages,5,1588,1491,97,flow,post1,post2,SUD2+_F0,No visit,6,1,5,16.7,TRUE
all,All,Male,F17,F17 (Tobacco),18-25,18-25,5,1432,1340,92,stratum,NA,index,NA,SUD2+_F0,8,0,8,0,FALSE
all,All,Male,F17,F17 (Tobacco),18-25,18-25,5,1432,1340,92,stratum,NA,post1,NA,SUD2+_F0,5,0,5,0,FALSE
all,All,Male,F17,F17 (Tobacco),18-25,18-25,5,1432,1340,92,flow,pre,index,No visit,SUD2+_F0,8,0,8,0,FALSE
all,All,Male,F17,F17 (Tobacco),18-25,18-25,5,1432,1340,92,flow,index,post1,SUD1_F0,SUD1_F2+,9,0,9,0,FALSE
all,All,Male,F17,F17 (Tobacco),18-25,18-25,5,1432,1340,92,flow,index,post1,SUD1_F0,SUD2+_F0,5,0,5,0,FALSE
all,All,Male,F17,F17 (Tobacco),18-25,18-25,5,1432,1340,92,flow,index,post1,SUD1_F1,SUD1_F2+,8,0,8,0,FALSE
all,All,Male,F17,F17 (Tobacco),18-25,18-25,5,1432,1340,92,flow,index,post1,SUD2+_F0,No visit,8,0,8,0,FALSE
all,All,Male,F17,F17 (Tobacco),18-25,18-25,5,1432,1340,92,flow,post1,post2,SUD0_F1,SUD0_F2+,8,0,8,0,FALSE
all,All,Male,F17,F17 (Tobacco),18-25,18-25,5,1432,1340,92,flow,post1,post2,SUD0_F2+,SUD0_F1,6,0,6,0,FALSE
all,All,Male,F17,F17 (Tobacco),18-25,18-25,5,1432,1340,92,flow,post1,post2,SUD1_F2+,No visit,6,0,6,0,FALSE
all,All,Male,F17,F17 (Tobacco),18-25,18-25,5,1432,1340,92,flow,post1,post2,SUD1_F2+,SUD0_F1,5,0,5,0,FALSE
all,All,Male,F17,F17 (Tobacco),18-25,18-25,5,1432,1340,92,flow,post1,post2,SUD1_F2+,SUD0_F2+,6,0,6,0,FALSE
all,All,Male,F17,F17 (Tobacco),18-25,18-25,5,1432,1340,92,flow,post1,post2,SUD2+_F0,No visit,5,0,5,0,FALSE
